Flowable,Class,SectorProducedBy,SectorConsumedBy,SectorSourceName,Context,Location,LocationSystem,FlowAmount,Unit,FlowType,Year,MeasureofSpread,Spread,DistributionType,Min,Max,DataReliability,TemporalCorrelation,GeographicalCorrelation,TechnologicalCorrelation,DataCollection,MetaSources,FlowUUID,ProducedBySectorType,ConsumedBySectorType,AttributionSources
"Water, fresh",Water,,221114,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,21837812103000.0,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,221116,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,21837812103000.0,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,221117,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,21837812103000.0,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,221118,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,21837812103000.0,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,221310,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,13300028681245.455,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,713910,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,793282057500.0,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,F01000,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,64394942500.00001,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.equal_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,Direct
"Water, fresh",Water,,112130,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,805941843373.0596,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112210,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,105485836152.22316,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112310,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,13136131429.244207,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112320,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,77118587161.15254,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112330,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,6168122714.747946,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112390,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,708349623.2967384,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112410,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,8556285839.542491,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112420,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,4367516468.636931,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112920,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,27363416947.8779,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112930,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,38286479.36617447,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,112990,NAICS_2012_Code,resource/water/fresh water body,"=""00000""",FIPS,815437310.8523481,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.livestock_attribution,3a10ad4e-2c19-3be8-b199-249d7020bba1,,I,USDA_CoA_Livestock
"Water, fresh",Water,,111110,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,10110422700088.512,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111120,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,268094632114.7738,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111130,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,589210843686.4414,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111140,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,2771962543442.684,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111150,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,15229316960304.426,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111160,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,9327429998716.209,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111199,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,1473238806800.0476,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111211,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,1364682754306.38,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111219,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,944956832226.0238,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111310,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,3357724816592.412,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111320,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,3357724816592.412,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111331,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,671544963318.4825,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111332,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,671544963318.4825,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111333,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,91573283834.99577,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111334,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,267974963690.74112,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111335,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,671544963318.4825,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111336,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,671544963318.4825,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111339,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,671544963318.4825,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111421,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,13338763133.846348,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111910,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,31229822496.885044,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111920,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,5744677189072.508,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111930,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,349457301234.0198,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111940,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,13976745094308.932,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111991,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,596762361543.037,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111992,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,513654753383.46515,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,111998,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,407111203739.02704,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112111,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,3202684607922.108,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112112,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,130192980393.93416,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112120,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,168045333478.68344,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112210,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,10408536113.99405,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112310,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,6125895712.152909,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112320,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,7871947613.009153,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112330,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,1923842548.8617878,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112340,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,94072836.81249143,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112390,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,3439741380.696573,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112410,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,124826503856.21645,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112420,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,27585973599.69507,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112910,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,3836276254.3557267,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112920,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,166426627212.26877,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112930,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,473564908.39760005,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,112990,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,333837428768.61615,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.cropland_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,USDA_CoA_Cropland
"Water, fresh",Water,,113310,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,12733230004.879574,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,211111,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,141556526247.82166,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,211112,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,8386888433.279535,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212111,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,53787994244.28349,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212112,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,66859621142.072655,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212113,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,1980329404.5438583,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212210,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,13668557775.66809,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212221,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,177077686123.78546,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212222,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,21629795671.18017,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212231,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,20420026306.537907,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212234,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,72521636751.35149,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212291,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,1651124667.5908997,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212299,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,10773601860.456259,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212311,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,25798761657.016834,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212312,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,79909653483.92615,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212313,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,27839186932.309113,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212319,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,25727409797.306686,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
"Water, fresh",Water,,212321,NAICS_2012_Code,resource/water/subterranean/fresh water body,"=""00000""",FIPS,97796590774.96663,kg,ELEMENTARY_FLOW,2015,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USGS_NWIS_WU.employment_attribution,5d717594-2c5c-394c-8eaf-9e9d2fd553fd,,I,Employment_state_2015
