FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural,Plant operator name,Balancing Authority Name,Balancing Authority Code,NERC region acronym,eGRID subregion acronym,Plant primary fuel,Plant primary coal/oil/gas/ other fossil fuel category,Plant coal generation percent (resource mix),Plant oil generation percent (resource mix),Plant gas generation percent (resource mix),Plant nuclear generation percent (resource mix),Plant hydro generation percent (resource mix),Plant biomass generation percent (resource mix),Plant wind generation percent (resource mix),Plant solar generation percent (resource mix),Plant geothermal generation percent (resource mix),Plant other fossil generation percent (resource mix),Plant other unknown / purchased fuel generation percent (resource mix)
64773,WAL407,,,TX,,31.089722,-97.729279,Bell,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64774,WAL414,,,TX,,33.857046,-98.499006,Wichita,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64942,WAL4298,,,TX,,29.936325,-95.25261,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64775,WAL447,,,TX,,29.395822,-100.901074,Val Verde,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64943,WAL4509,,,TX,,32.677829,-97.467729,Tarrant,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64944,WAL4512,,,TX,,29.818196,-95.767961,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64776,WAL452,,,TX,,26.243944,-98.245055,Hidalgo,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64945,WAL4526,,,TX,,29.829831,-95.377269,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64946,WAL4538,,,TX,,29.803665,-95.72045,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64777,WAL456,,,TX,,25.976057,-97.519445,Cameron,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64778,WAL461,,,TX,,28.702031,-100.482722,Maverick,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64791,WAL462,,,TX,,29.421764,-95.230784,Brazoria,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64947,WAL5045,,,TX,,30.014278,-95.594987,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64949,WAL5091,,,TX,,29.975997,-95.697345,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64950,WAL5116,,,TX,,29.664286,-95.098302,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64951,WAL5165,,,TX,,26.191785,-98.128306,Hidalgo,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64952,WAL5211,,,TX,,33.156306,-96.682687,Collin,,,,"Denton County Elec Coop, Inc","Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
64793,WAL522,,,TX,,29.894458,-95.06497,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64953,WAL5287,,,TX,,30.077307,-95.51277,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64794,WAL529,,,TX,,29.372305,-95.000453,Galveston,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64954,WAL5311,,,TX,,33.216844,-96.735704,Collin,,,,"Denton County Elec Coop, Inc","Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
64955,WAL5312,,,TX,,32.774643,-97.291803,Tarrant,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64956,WAL5316,,,TX,,32.882111,-97.387586,Tarrant,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64795,WAL536,,,TX,,32.48078,-99.698015,Jones,,,,AEP Texas North Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64796,WAL537,,,TX,,31.8957,-102.332512,Ector,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64957,WAL5388,,,TX,,29.470152,-95.089643,Galveston,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64797,WAL546,,,TX,,29.558105,-95.761271,Fort Bend,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64958,WAL5479,,,TX,,30.453115,-97.606035,Travis,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64959,WAL5480,,,TX,,30.53366,-97.612014,Williamson,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64960,WAL5612,,,TX,,29.716069,-95.313027,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64961,WAL5713,,,TX,,27.610637,-99.462215,Webb,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64962,WAL5764,,,TX,,32.967341,-97.411976,Tarrant,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64799,WAL602,,,TX,,30.12423,-95.45769,Montgomery,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64963,WAL6929,,,TX,,31.11497,-97.414441,Bell,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64800,WAL744,,,TX,,29.995621,-95.176468,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64801,WAL752,,,TX,,29.64662,-95.161425,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64802,WAL768,,,TX,,29.789117,-95.722232,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64803,WAL772,,,TX,,29.721093,-95.646224,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64804,WAL791,,,TX,,27.769271,-98.043187,Jim Wells,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,,,,,,,,,,,
64805,WAL849,,,TX,,30.064779,-95.429453,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64806,WAL872,,,TX,,29.573168,-95.283899,Brazoria,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64807,WAL896,,,TX,,32.673532,-97.036234,Dallas,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64808,WAL897,,,TX,,30.896466,-102.907161,Pecos,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64809,WAL940,,,TX,,32.755036,-97.433843,Tarrant,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64810,WAL947,,,TX,,33.673162,-96.612131,Grayson,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
64812,WAL972,,,TX,,32.811848,-97.424739,Tarrant,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
61370,Walnut Springs Solar,,,TX,,32.07868,-97.768464,Bosque,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
52122,Wasson CO2 Removal Plant,,,TX,,33.009944,-102.756945,Yoakum,,,,Southwestern Public Service Co,Southwest Power Pool,SWPP,MRO,SPSO,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
57699,Webberville Solar Project,,,TX,,30.238492,-97.508812,Travis,,,,Austin Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
6139,Welsh Power Plant,,,TX,,33.05522,-94.839993,Titus,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,MRO,SPSO,SUB,COAL,99.87407166,0.125928337,0,0,0,0,0,0,0,0,0
61625,West Moore Solar II,,,TX,,33.619,-96.627,Grayson,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
62415,West of the Pecos Solar,,,TX,,31.4308,-103.7289,Reeves,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
62855,West Raymond Wind Farm LLC,,,TX,,26.376651,-97.993045,Willacy,,,,AEP Texas Central Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
54330,Westhollow Technology Center,,,TX,,29.726017,-95.638249,Harris,,,,CenterPoint Energy,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
65581,Westover,,,TX,,31.8362,-102.4461,Ector,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,DFO,OIL,,,,,,,,,,,
50101,WestRock (TX),,,TX,,30.3419,-94.0656,Jasper,,,,Entergy Gulf States - LA LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,TRE,ERCT,BLQ,BIOMASS,0,0,17.08519696,0,0,82.91480304,0,0,0,0,0
57020,Westside Landfill Gas Recovery,,,TX,,32.724553,-97.537118,Parker,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,LFG,BIOMASS,0,0,0,0,0,100,0,0,0,0,0
56673,Whirlwind Energy Center,,,TX,,34.105,-101.0986,Floyd,,,,AEP Texas North Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
64710,White Mesa Wind,,,TX,,30.91,-101.263,Crockett,,,,Lower Colorado River Authority,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
61410,Whitesboro Solar,,,TX,,33.616526,-96.868721,Grayson,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
61411,Whitesboro Solar II,,,TX,,33.624853,-96.867474,Grayson,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
58021,Whitetail,,,TX,,27.488056,-99.005278,Webb,,,,Electric Transmission Texas LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
61524,Whitewright Solar,,,TX,,33.498186,-96.378894,Fannin,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
6414,Whitney,,,TX,,31.8694,-97.3667,Bosque,,,,Brazos Electric Power Coop Inc,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
62715,Wildcat Creek Wind Farm LLC,,,TX,,33.54915,-97.32958,Cooke,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
61674,Wildcat Ranch Wind Project,,,TX,,33.5296,-102.9619,Cochran,,,,Southwestern Public Service Co,Southwest Power Pool,SWPP,MRO,SPSO,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56432,Wildorado Wind LLC,,,TX,,35.291944,-102.303056,Oldham,,,,Southwestern Public Service Co,Southwest Power Pool,SWPP,MRO,SPSO,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
3478,Wilkes Power Plant,,,TX,,32.848163,-94.547986,Marion,,,,Southwestern Electric Power Co,Southwest Power Pool,SWPP,MRO,SPSO,NG,GAS,0,0.0007638,99.9992362,0,0,0,0,0,0,0,0
60901,Willow Springs Wind Farm,,,TX,,33.345366,-99.624257,Haskell,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56674,Winchester Power Park,,,TX,,30.0381,-96.9875,Fayette,,,,Lower Colorado River Authority,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
59238,Windthorst-2,,,TX,,33.495278,-98.5,Archer,,,,Brazos Electric Power Coop Inc,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
55320,"Wise County Power Company, LLC",,,TX,,33.0583,-97.9103,Wise,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
55139,Wolf Hollow Generating Station,,,TX,,32.33422,-97.731686,Hood,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
59812,Wolf Hollow II,,,TX,,32.337679,-97.734612,Hood,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
58080,Wolf Ridge Wind,,,TX,,33.733006,-97.428406,Cooke,,,,Brazos Electric Power Coop Inc,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57952,Woodall Gas Plant,,,TX,,35.690833,-100.240278,Hemphill,,,,North Plains Electric Coop Inc,Southwest Power Pool,SWPP,MRO,SPSO,NG,GAS,,,,,,,,,,,
58944,Woodville Renewable Power Project,,,TX,,30.748333,-94.4375,Tyler,,,,Entergy Texas Inc.,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,WDS,BIOMASS,,,,,,,,,,,
55796,Woodward Mountain I,,,TX,,30.9514,-102.414067,Pecos,,,,AEP Texas North Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
55795,Woodward Mountain II,,,TX,,30.9514,-102.414067,Pecos,,,,AEP Texas North Company,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
54364,Works 4,,,TX,,34.003489,-98.553539,Wichita,,,,Oncor Electric Delivery Company LLC,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
61873,Yellow Jacket,,,TX,,31.933841,-97.653747,Bosque,,,,Texas-New Mexico Power Co,"Electric Reliability Council of Texas, Inc.",ERCO,TRE,ERCT,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
3688,Bartholomew,,,UT,,40.167136,-111.499461,Utah,,,,City of Springville - (UT),PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
58598,Beryl Solar Plant,,,UT,,37.639167,-113.645833,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
7767,Bloomington Power Plant,,,UT,,37.041997,-113.626736,Washington,,,,City of St George,PacifiCorp - East,PACE,WECC,NWPP,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
62805,Bloomington Solar I,,,UT,,37.043828,-113.627523,Washington,,,,City of St George,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
58130,Blue Mountain Biogas,,,UT,,38.173889,-113.297222,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,OBG,BIOMASS,0,0,0,0,0,100,0,0,0,0,0
299,Blundell,,,UT,,38.4889,-112.8533,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,GEO,GEOTHERMAL,0,0,0,0,0,0,0,0,100,0,0
7790,Bonanza,,,UT,,40.0864,-109.2844,Uintah,,,,Deseret Generation & Tran Coop,PacifiCorp - East,PACE,WECC,NWPP,BIT,COAL,99.88148938,0.11851062,0,0,0,0,0,0,0,0,0
3699,Boulder,,,UT,,37.9858,-111.4383,Garfield,,,,"Garkane Energy Coop, Inc",Western Area Power Administration - Rocky Mountain Region,WACM,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
3665,Bountiful City,,,UT,,40.886867,-111.885332,Davis,,,,City of Bountiful,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
3666,Brigham City,,,UT,,41.501619,-111.99345,Box Elder,,,,Brigham City Corporation,PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
58600,Buckhorn Solar Plant,,,UT,,38.023333,-112.731667,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
63423,BYU Central Heating Plant,,,UT,,40.24724,-111.6462,Utah,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
7548,Causey,,,UT,,41.297229,-111.588849,Weber,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
58599,Cedar Valley Solar Plant,,,UT,,37.807778,-113.09,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
58139,Central Energy Plant USU,,,UT,,41.748611,-111.811667,Cache,,,,City of Logan - (UT),PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
63061,Clover Creek Solar(Community Solar),,,UT,,39.840652,-111.887656,Juab,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,,,,,,,,,,,
62469,Cove Mountain Solar,,,UT,,37.623123,-113.619219,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
62470,Cove Mountain Solar 2,,,UT,,37.638602,-113.637097,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
56102,Currant Creek Power Project,,,UT,,39.82144,-111.89345,Juab,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
3646,Cutler Hydro,,,UT,,41.834702,-112.052114,Box Elder,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
6404,Deer Creek (UT),,,UT,,40.404354,-111.528446,Wasatch,,,,WAPA-- Western Area Power Administration,Western Area Power Administration UGP West,WAUW,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
4263,Echo Dam,,,UT,,40.964828,-111.433937,Summit,,,,City of Bountiful,PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
58570,Enel Cove Fort,,,UT,,38.560278,-112.581111,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,GEO,GEOTHERMAL,0,0,0,0,0,0,0,0,100,0,0
59386,"Enterprise Solar, LLC",,,UT,,37.641111,-113.6125,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59387,"Escalante Solar I, LLC",,,UT,,38.524167,-113.033889,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59388,"Escalante Solar II, LLC",,,UT,,38.500833,-113.03,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59389,"Escalante Solar III, LLC",,,UT,,38.497778,-112.986944,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59787,Fiddler's Canyon #1,,,UT,,37.750268,-113.253724,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59786,Fiddler's Canyon #2,,,UT,,37.794678,-113.283666,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59932,Fiddler's Canyon 3,,,UT,,37.731338,-113.216634,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
6405,Flaming Gorge,,,UT,,40.914646,-109.421662,Daggett,,,,WAPA-- Western Area Power Administration,Western Area Power Administration UGP West,WAUW,WECC,RMPA,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
3648,Gadsby,,,UT,,40.7686,-111.9289,Salt Lake,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
3697,Gateway,,,UT,,41.136547,-111.831441,Morgan,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
3651,Granite,,,UT,,40.619173,-111.78208,Salt Lake,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
59946,"Granite Mountain Solar East, LLC",,,UT,,37.77509,-113.226403,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59945,"Granite Mountain Solar West, LLC",,,UT,,37.7989,-113.322,Iron,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
58604,Granite Peak Solar Plant,,,UT,,38.402778,-112.988889,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
58603,Greenville Solar Plant,,,UT,,38.256111,-112.735833,Beaver,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
7111,Heber City,,,UT,,40.50368,-111.425246,Wasatch,,,,Heber Light & Power Company,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
60349,"Hill AFB LFG Facility, Bldg #737",,,UT,,41.12902,-111.964147,Davis,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,LFG,BIOMASS,0,0,0,0,0,100,0,0,0,0,0
58597,HTW Plant 303 COGEN,,,UT,,40.763056,-111.841667,Salt Lake,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
6165,Hunter,,,UT,,39.1747,-111.0289,Emery,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,RC,COAL,99.91333067,0.086669327,0,0,0,0,0,0,0,0,0
62656,Hunter Solar LLC (UT),,,UT,,39.142217,-111.051111,Emery,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
8069,Huntington,,,UT,,39.3792,-111.0781,Emery,,,,PacifiCorp,PacifiCorp - East,PACE,WECC,NWPP,BIT,COAL,99.96516874,0.03483126,0,0,0,0,0,0,0,0,0
57899,Hurricane City Power,,,UT,,37.185556,-113.2975,Washington,,,,Hurricane City Power,PacifiCorp - East,PACE,WECC,NWPP,NG,GAS,0,41.99662045,58.00337955,0,0,0,0,0,0,0,0
7034,Hydro II,,,UT,,41.743728,-111.783169,Cache,,,,City of Logan - (UT),PacifiCorp - East,PACE,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
